id,label
1,1.0
2,1.0
3,1.0
4,1.0
5,7.216065966986207e-09
6,1.6436364376204438e-06
7,1.930025118749661e-35
8,1.0459223764858194e-11
9,4.481151213986401e-11
10,2.631966630520211e-15
11,2.870874813978538e-19
12,0.9930710196495056
13,9.523212947393223e-12
14,6.342645519907819e-06
15,1.244108641068807e-20
16,2.939712473448708e-08
17,0.8250464797019958
18,1.0
19,6.497638645441455e-19
20,7.861370443507099e-10
21,1.0
22,0.0036348795983940363
23,1.0
24,0.9850655198097229
25,3.548402664910781e-17
26,1.0
27,1.0
28,4.3171804694879587e-19
29,0.00497967004776001
30,1.0
31,0.9999794960021973
32,0.12535296380519867
33,0.9977138042449951
34,8.065491385877976e-08
35,9.907359654892645e-11
36,1.0571166164652368e-09
37,1.3318162401737832e-25
38,2.9840623787073806e-13
39,0.7460933923721313
40,5.301937777701937e-10
41,1.0
42,1.0
43,1.0
44,0.8585512638092041
45,2.0575670345041736e-13
46,0.9999994039535522
47,8.297533667100954e-13
48,1.0
49,1.0
50,2.0189832028449928e-09
51,3.4013934906224965e-24
52,7.306665848873817e-18
53,2.5531685654556213e-09
54,2.194862069870851e-08
55,1.7008341964732393e-18
56,1.0
57,1.0
58,1.79727331647207e-20
59,1.0
60,4.700843121881182e-13
61,1.8849176441904092e-08
62,1.0
63,4.852752574779906e-11
64,0.032288290560245514
65,1.0
66,0.9999998807907104
67,1.0
68,3.087735748129791e-29
69,0.9999980926513672
70,1.0
71,0.9999948740005493
72,1.0
73,1.0
74,1.0
75,0.0007414285209961236
76,1.0
77,0.9980769157409668
78,1.0
79,1.0
80,6.494867976769569e-10
81,0.4740380644798279
82,3.020848299452983e-22
83,1.0
84,0.12069956213235855
85,0.9996316432952881
86,0.9133310914039612
87,0.999998927116394
88,1.0
89,5.731664430997773e-15
90,0.0033950030338019133
91,0.020499663427472115
92,1.0596594844533285e-33
93,2.351650129291024e-16
94,1.0
95,1.0
96,2.94297653526346e-16
97,1.0
98,1.0
99,4.462273327671693e-16
100,0.002583337016403675
101,9.33639054956359e-10
102,0.9999997615814209
103,9.3412162228447e-14
104,6.844909621744888e-12
105,0.9999998807907104
106,0.9999964237213135
107,0.00012325651186984032
108,2.487868962016836e-15
109,0.20230789482593536
110,1.0
111,1.0
112,0.9999997615814209
113,0.9728326201438904
114,3.914023781730752e-13
115,3.0502520530717447e-05
116,2.1989099904801403e-19
